state,key,svn,english,translation
CURRENT,mission_sectorjumpgate_tollpaid,2624,"Thank you, payment received for transit.","Danke, die Zahlung für den Durchflug ist eingegangen."
CURRENT,mission_sectorjumpgate_repaired,2624,"Thank you, the Jumpgate has been repaired and re-aligned.","Danke, das Sprungtor wurde repariert und neu ausgerichtet."
CURRENT,mission_sectorjumpgate_ready,2624,The Jumpgate is now ready for use.,Das Sprungtor ist jetzt einsatzbereit.
CURRENT,mission_sectorjumpgate_ready2,2624,Please maneuver all fleet ships into the jumpgate and align for transit.,Bitte manövriere alle Schiffe der Flotte in das Sprungtor und richte sie für den Transit aus.
CURRENT,mission_sectorjumpgate_provide,2624,Provide Materials,Materialien bereitstellen
CURRENT,mission_sectorjumpgate_hostiles,2624,Eradicate hostile blockade,Feindliche Blockade auslöschen
CURRENT,mission_sectorjumpgate_hostiles2,2624,A fleet of hostile ships is attempting to blockade the jumpgate and extort money from ships passing through.,"Eine Flotte von feindlichen Schiffen versucht, das Sprungtor zu blockieren und Geld von den durchfahrenden Schiffen zu erpressen."
CURRENT,mission_sectorjumpgate_hostiles3,2624,You'll need to clear them out before we can safely activate the jumpgate.,"Du musst sie aus dem Weg räumen, bevor wir das Sprungtor sicher aktivieren können."
CURRENT,object_energytransmitter_description,2624,"A large piece of equipment, capable of transmitting up to 200MW to the Stargate.","Ein großes Gerät, das bis zu 200MW an das Sternentor übertragen kann."
CURRENT,object_neubidiumore,2624,Neubidium Ore,Neubidium Erz
CURRENT,object_neubidiumingot,2624,Neubidium Ingot,Neubidium Barren
CURRENT,object_zeleongas,2624,Zeleon Gas,Zeleon Gas
CURRENT,object_stablezeleon,2624,Stable Zeleon,Stabiles Zeleon
CURRENT,object_stargatecapacitor,2624,Stargate Capacitor,Sternentor Kondensator
CURRENT,object_shieldedzeleoncanister,2624,Shielded Zeleon,Abgeschirmtes Zeleon
CURRENT,object_shieldedcanistercomponent,2624,Shielded Canister,Abgeschirmter Kanister
CURRENT,object_energycellframecomponent,2624,Energy Cell Frame,Energiezellen Rahmen
CURRENT,object_zeleonenergycell,2624,Zeleon Energy Cell,Zeleon Energiezelle
CURRENT,object_neubidiumcapacitor,2624,Neubidium Capacitor,Neubidium Kondensator
CURRENT,alert_type_stargatelosingpower,2624,STARGATE LOSING POWER,STERNENTOR VERLIERT ENERGIE
CURRENT,alert_type_stargatelosingpower_caption,2624,*X MW / *Y MW Supplied,*X MW / *Y MW Geliefert
CURRENT,alert_type_stargatelosingpower_tooltip,2624,The stargate isn't being supplied with enough power. Use energy transmitters to supply the Stargate with power.,"Das Sternentor wird nicht mit genügend Energie versorgt. Verwende Energietransmitter, um das Sternentor mit Strom zu versorgen."
CURRENT,stargate_power_fraction,2624,SUPPLIED:\n*X MW / *Y MW,GELIEFERT:\n*X MW / *Y MW
CURRENT,stargate_power_button,2624,START,START
CURRENT,stargate_powered_off,2624,POWERED OFF,AUSGESCHALTET
CURRENT,stargate_warming_up,2624,WARMING UP,AUFWÄRMEN
CURRENT,stargate_powering_on,2624,STARTING UP,FÄHRT HOCH
CURRENT,stargate_power_on_failed,2624,FAILED,FEHLGESCHLAGEN
CURRENT,stargate_ready_for_jump,2624,READY FOR JUMP,BEREIT FÜR DEN SPRUNG
CURRENT,stargate_jumping,2624,JUMP IN PROGRESS,SPRUNG WIRD DURCHGEFÜHRT
CURRENT,stargate_available_subtitle,2624,Phase *X Available,Phase *X Verfügbar
CURRENT,stargatesectorwarning_harken_1,2624,"Captain, this sector has never been visited before and it is outside of my security jurisdiction.","Kapitän, dieser Sektor wurde noch nie besucht und liegt außerhalb meiner Sicherheitszuständigkeit."
CURRENT,stargatesectorwarning_harken_2,2624,"We have a full scan underway for the sector, once it's completed more locations will be marked on your map. In the systems surveyed so far we've found new resources, which may be just a glimpse into what this sector has to offer.","Wir führen gerade einen vollständigen Scan des Sektors durch. Sobald er abgeschlossen ist, werden weitere Orte auf deiner Karte markiert. In den bisher untersuchten Systemen haben wir neue Ressourcen gefunden, die vielleicht einen kleinen Einblick in das geben, was dieser Sektor zu bieten hat."
CURRENT,stargatesectorwarning_harken_3,2624,"Unfortunately, that means pirates will probably find their way here soon, but it seems clear for now.","Leider bedeutet das, dass die Piraten wahrscheinlich bald ihren Weg hierher finden werden, aber für den Moment scheint es sicher zu sein."
CURRENT,stargatesectorwarning_harken_4,2624,Severe weather has also been detected nearby.,In der Nähe wurden auch Unwetter festgestellt.
CURRENT,stargatesectorwarning_harken_5,2624,"Who knows what you may find out here. Be careful, Captain.","Wer weiß, was du hier herausfinden wirst. Sei vorsichtig, Kapitän."
CURRENT,stargate_newsystems_harken_1,2624,"Captain, our sector scan has found new systems in the sector.","Kapitän, unser Sektorscan hat neue Systeme in dem Sektor gefunden."
CURRENT,stargate_newsystems_harken_3,2624,"Be prepared for combat if you're going to visit. Good luck, Captain.","Sei auf Kämpfe vorbereitet, wenn du sie besuchen willst. Viel Glück, Kapitän."
CURRENT,mission_sectorprotect_offer1,2624,"Thank you, Captain! We would never have survived without your assistance.","Danke, Kapitän! Ohne deine Hilfe hätten wir nicht überlebt."
CURRENT,mission_sectorprotect_offer2,2624,"If you'd be interested, we'd be honoured to join forces with your fleet.","Wenn du Interesse hast, würden wir uns freuen, uns mit deiner Flotte zusammenzutun."
CURRENT,mission_sectorprotect_description1,2624,Investigate a distress call in system S*X.,Untersuche einen Notruf im System S*X.
CURRENT,mission_sectorprotect_offer3,2624,"Choose your reward, Captain","Wähle deine Belohnung, Kapitän"
CURRENT,calltoarms_harkenrailroad_2,2624,"There is a crisis underway, Captain.  Commercial vessels are going missing, all across the sector.  I suspect foul play, and I need your help to investigate.","Es ist eine Krise im Gange, Kapitän. Überall im Sektor werden Handelsschiffe vermisst. Ich vermute ein Verbrechen und brauche deine Hilfe bei den Ermittlungen."
CURRENT,calltoarms_harkenrailroad_6,2624,"I've marked the location of the shipwreck on your map as a Gold Highlight.  Good luck, Captain.","Ich habe die Stelle, an der das Schiffswrack liegt, auf deiner Karte als Gold Highlight markiert. Viel Glück, Kapitän."
CURRENT,mainmenu_gamemode_survival_locked,2624,Complete any story episode in 'Boldly Go' to unlock,"Schließe eine beliebige Story-Episode in ""Boldly Go"" ab, um Folgendes freizuschalten"
CURRENT,save_stargateresetwarning_body,2624,"Due to new phases or storylines surrounding the stargate, your stargate progress has been reset.","Aufgrund neuer Phasen oder Handlungsstränge, die das Sternentor betreffen, wurde dein Sternentor-Fortschritt zurückgesetzt."
CURRENT,techtree_node_caption_stargatepart3,2624,Unlocks Phases 4 and 5 of the Andromeda Project.,Schaltet die Phasen 4 und 5 des Andromeda-Projekts frei.
CURRENT,mission_combat_location,2624,The hostile ships are located at system S*X.,Die feindlichen Schiffe befinden sich im System S*X.
CURRENT,stargate_testfire_help,2624,"Captain, the Stargate is ready for its first test. If supplied with enough power it should provide us access to a nearby uncharted sector.","Kapitän, das Sternentor ist bereit für seinen ersten Test. Wenn es mit genügend Energie versorgt wird, sollte es uns Zugang zu einem nahegelegenen unerforschten Sektor verschaffen."
CURRENT,tutorial_stargatescreen1,2624,Let's turn our attention to the STARGATE PROJECT.\n\nWe can view our progress from the Stargate screen.\n\nOpen the STARGATE screen.,Wenden wir uns dem STERNENTOR PROJEKT zu.\n\nWir können unseren Fortschritt auf dem Sternentor-Bildschirm sehen.\n\nÖffne den Sternentor-Bildschirm.
CURRENT,tutorial_smelterssalvage,2624,Click on the nearby RUINED EQUIPMENT to instruct your crew to dismantle it into SCRAP METAL.,"Klicke auf die nahegelegene ZERSTÖRTE AUSRÜSTUNG, um deine Crew anzuweisen, sie in SCHROTTMETALL zu zerlegen."
CURRENT,tutorial_fleettrade,2624,The ship is fitted with engines and an FTL drive for Interstellar Travel! But it does need a crew.\n\nOpen the TRADE screen.,Das Schiff ist mit Triebwerken und einem FTL-Antrieb für interstellare Reisen ausgestattet! Aber es braucht eine Besatzung.\n\nÖffne den Bildschirm HANDEL.
CURRENT,tutorial_wrapup3,2624,"Many different types of contract are now available to you.\n\nHowever, you must stay alert, Captain. There are reports of even more lucrative opportunities that you'll have to find by yourself.","Viele verschiedene Arten von Verträgen stehen dir jetzt zur Verfügung.\n\nDoch du musst wachsam bleiben. Es gibt Berichte über noch lukrativere Möglichkeiten, die du selbst finden musst."
CURRENT,tutorial_miningsuccess,2624,"Well done, you have produced Tilium Cystals.","Gut gemacht, du hast Tilium Kristalle produziert."
CURRENT,wolf_part1_sendingwreckage,2624,"They're sending the recovered wreckage to your ship The L*X now, Captain. It will arrive soon by Shuttle. You'll need to store it somewhere onboard.","Sie schicken die geborgenen Wrackteile gerade zu deinem Schiff, der L*X, Kapitän. Es wird bald mit dem Shuttle ankommen. Du musst es irgendwo an Bord lagern."
