state,key,svn,english,translation
CURRENT,tutorial_ftlstoragetoolbar,3329,"We can make things more efficient for our crew by telling them to store <b>FTL charges</b> near the <b>FTL drive</b>.\n\nSelect <b>STORAGE</b> from the <b>CONSTRUCTION</b> toolbar, then select <b>FTL charges</b> from the list.","Nous pouvons rendre les choses plus efficaces pour notre équipage en lui disant de stocker les <b>charges FTL</b> près du <b>moteur FTL</b>.\n\nSélectionne <b>STOCKAGE</b> dans la barre d'outils <b>CONSTRUCTION</b>, puis sélectionne les <b>charges FTL</b> dans la liste."
CURRENT,tutorial_ftlstorageworld,3329,Now drag out a storage zone near to the <b>FTL drive</b>.,Fais maintenant glisser une zone de stockage près du <b>moteur FTL</b>.
CURRENT,tutorial_ftlstoragedone,3329,The crew will move all the <b>FTL charges</b> into this zone.,L'Équipage déplacera toutes les <b>charges FTL</b> dans cette zone.
CURRENT,tutorial_financesectormap,3329,"All passengers have been delivered to the <b>PROCYON</b>, and our <b>FTL drive</b> is operational. We must now plot an <b>FTL jump</b> to their destination.\n\nOpen the <b>SECTOR MAP</b>.","Tous les passagers ont été transportés à bord du <b>PROCYON</b>, et notre <b>Moteur FTL</b> est opérationnel. Nous devons maintenant préparer un <b>saut FTL</b> vers leur destination.\n\nOuvre la <b>carte du secteur</b>."
CURRENT,tutorial_financeftlwindow,3329,Open the <b>FTL screen</b> to order the <b>FTL jump</b>.,Ouvre l'<b>écran FTL</b> pour commander le <b>saut FTL</b>.
CURRENT,tutorial_financepreparingjump,3329,"The <b>PROCYON</b> will align for hyperspace, and prepare the <b>FTL drive</b> to make the jump.",Le <b>PROCYON</b> s'alignera sur l'hyperespace et préparera le <b>moteur FTL</b> pour effectuer le saut.
CURRENT,tutorial_logisticscrewselectship,3329,Select the <b>UMC Astral Temptress</b>. \n\n As you can see it has no crew.,"Sélectionne l'<b>UMC Astral Temptress</b>. \n\n Comme tu peux le constater, elle n'a pas d'équipage."
CURRENT,dsi_x_canceldeal2,3329,"You will lose access to all the ships I've provided, are you sure you want to do this?","Tu perdras l'accès à tous les vaisseaux que j'ai fournis, es-tu sûr de vouloir faire cela ?"
CURRENT,tutorial_stargatewindowhighlightcomponent,3257,Each component you need to manufacture is on the right.\nPlacing your mouse over a component's icon shows how to produce it.,"Chaque composant que tu dois fabriquer se trouve à droite.\nEn plaçant ta souris sur l'icône d'un composant, tu verras comment le produire."
CURRENT,logistics_tooltip_skiporder,3248,Skip currently executing order,Sauter l'ordre en cours d'exécution
CURRENT,logistics_tooltip_loop,3248,Loop execution,Exécution de la boucle
CURRENT,thefinalstand_artemis1,3248,Hello again Captain!,Re-bonjour Capitaine !
CURRENT,thefinalstand_artemis2,3248,"After some careful analysis of the Stargate's blueprints, I have found the backdoor that the late Alexander James Elistar has left you.","Après une analyse minutieuse des plans de la porte des étoiles, j'ai trouvé la porte dérobée que feu Alexander James Elistar vous a laissée."
CURRENT,thefinalstand_artemis3,3248,You will use this backdoor to upload a small virus that I have written to their command centre within the HQ. It will disable the station's offensive capabilities and place itself under your command.,Tu utiliseras cette porte dérobée pour télécharger un petit virus que j'ai écrit dans leur centre de commandement au sein du QG. Il désactivera les capacités offensives de la station et se placera sous ton commandement.
CURRENT,thefinalstand_boss_artemis1,3248,"Captain, I can route a signal to their powergrid and overload their generators, tell me when to trigger it!","Capitaine, je peux acheminer un signal vers leur réseau électrique et surcharger leurs générateurs, dis-moi quand le déclencher !"
CURRENT,thefinalstand_end_objective_leave,3248,Leave the HQ,Quitte le QG
CURRENT,thefinalstand_harken2,3248,"The Andromeda Project has moved their HQ and all key personell into an unknown location in the new sector, where we believe they are controlling the Stargate.","Le projet Andromède a déplacé son QG et tout le personnel clé dans un endroit inconnu du nouveau secteur, où nous pensons qu'ils contrôlent la Porte des étoiles."
CURRENT,thefinalstand_harken3,3248,"My plan is to use our fleets to take control of the HQ by force. Any and all damage to the HQ should be avoided, many innocent lives are on-board and the loss of life from destroying it would be far too great.\nI have devised a plan with an old friend of yours that should minimise casualties...","Mon plan consiste à utiliser nos flottes pour prendre le contrôle du QG par la force. Il faut éviter d'endommager le QG, car de nombreux innocents sont à bord et les pertes humaines liées à sa destruction seraient bien trop importantes.\nJ'ai élaboré un plan avec un vieil ami à vous qui devrait minimiser les pertes..."
CURRENT,thefinalstand_harken4,3248,"While you neutralise the HQ, my fleet will fight off the Andromeda Project navy. Once the battle is over, I will take control of the HQ and arrest everyone involved. Their conglomerate will be dismantled.","Pendant que tu neutraliseras le QG, ma flotte combattra la marine du Projet Andromède. Une fois la bataille terminée, je prendrai le contrôle du QG et j'arrêterai toutes les personnes impliquées. Leur conglomérat sera démantelé."
CURRENT,thefinalstand_harken6,3248,Meet me to discuss the plan further. Goodbye for now.,Rejoins-moi pour discuter plus en détail du plan. Au revoir pour l'instant.
CURRENT,thefinalstand_boss_harken2,3248,This is the Andromeda Navy's flagship! You should have access to its command centre from the HQ!,C'est le vaisseau amiral de la marine d'Andromède ! Tu devrais avoir accès à son centre de commandement depuis le QG !
CURRENT,bravenewsector_part4_rep9,3244,Hello Captain. The newly completed Stargate has put the Andromeda Project in a powerful position to control the flow of resources and people between this galaxy and the Andromeda galaxy.,Bonjour Capitaine. La porte des étoiles récemment achevée a placé le projet Andromède en position de force pour contrôler le flux de ressources et de personnes entre cette galaxie et la galaxie d'Andromède.
CURRENT,thefinalstand_battleprep_1,3244,"Hello Captain, it's good to see you. These are all of the ships I control in this sector, the rest are on the other side of the Stargate, unable to reach us.","Bonjour Capitaine, c'est un plaisir de vous voir. Voici tous les vaisseaux que je contrôle dans ce secteur, les autres sont de l'autre côté de la porte des étoiles, incapables de nous rejoindre."
CURRENT,thefinalstand_battle_rep1,3244,Commander Harken! I see that my first fleet has failed to deal with you. I suppose if I want something done properly I should do it myself.,"Commandant Harken ! Je vois que ma première flotte n'a pas réussi à s'occuper de vous. Je suppose que si je veux que quelque chose soit fait correctement, je dois le faire moi-même."
CURRENT,settings_credits,3239,CREDITS,CRÉDITS
CURRENT,newmainmenu_continue,3239,CONTINUE GAME,CONTINUER LE JEU
CURRENT,newmainmenu_savetosteamcloud_tooltip,3239,The game will be saved to Steam Cloud when enabled. A warning will show if the save fails.,Le jeu sera sauvegardé sur Steam Cloud lorsque l'option est activée. Un avertissement s'affichera si la sauvegarde échoue.
CURRENT,newmainmenu_saveoptions,3239,Save Options,Sauvegarder les options
CURRENT,hud_ftlshipblockedfromftl,3239,Ship cannot enter hyperspace with your fleet,Le navire ne peut pas entrer dans l'hyperespace avec ta flotte
CURRENT,hud_window_interstellarlogistics,3239,INTERSTELLAR LOGISTICS,LOGISTIQUE INTERSTELLAIRE
CURRENT,hud_tooltip_switchflooring,3239,[{RotateObject}] Switch flooring style,[{RotateObject}] Change de style de plancher
CURRENT,hud_tooltip_currentflooring,3239,Current style: *X,Style actuel : *X
CURRENT,hud_tooltip_gratedflooring,3239,Grated,Râpé
CURRENT,hud_tooltip_normalflooring,3239,Normal,Normal
CURRENT,hud_hull_integrity,3239,HULL,HULL
CURRENT,hud_power_battery,3239,BATTERY,BATTERIE
CURRENT,hud_power_powershortage,3239,POWER SHORTAGE,MANQUE D'ÉLECTRICITÉ
CURRENT,hud_idlecrew,3239,Idle Crew,Équipage oisif
CURRENT,hud_consumingperhour,3239,Consuming *X per day,Consomme *X par jour
CURRENT,hud_dehydrationperperson,3239,Dehydration *X per person,Déshydratation *X par personne
CURRENT,hud_hungerperperson,3239,Hunger *X per person,Faim *X par personne
CURRENT,hud_byauthor,3239,BY *X,BY *X
CURRENT,communicator_newobjective,3239,NEW OBJECTIVE,NOUVEL OBJECTIF
CURRENT,andromeda_travel,3239,ANDROMEDA JOURNEY,VOYAGE DANS L'ANDROMÈDE
CURRENT,galaxymap_stargate,3239,STARGATE,STARGATE
CURRENT,trade_autohireat,3239,HIRE BELOW,EMBAUCHE CI-DESSOUS
CURRENT,trade_autosackat,3239,SACK ABOVE,SAC AU-DESSUS
CURRENT,trade_autoembarkat,3239,EMBARK BELOW,EMBARQUE CI-DESSOUS
CURRENT,trade_canceltrade,3239,CANCEL TRADE AND REFUND,ANNULER L'ÉCHANGE ET REMBOURSER
CURRENT,trade_refundvalue,3239,REFUND VALUE,VALEUR DU REMBOURSEMENT
CURRENT,trade_cancellationcost,3239,CANCELLATION COST,FRAIS D'ANNULATION
CURRENT,trade_partiallyfilled,3239,PARTIALLY FILLED,PARTIELLEMENT REMPLI
CURRENT,trade_incompletecomponent,3239,INCOMPLETE COMPONENT,COMPOSANT INCOMPLET
CURRENT,trade_removeincomplete,3239,REMOVE INCOMPLETE,SUPPRIME LES DOCUMENTS INCOMPLETS
CURRENT,trade_removepartiallyfilled,3239,REMOVE PARTIALLY FILLED,ENLÈVE LA PARTIE PARTIELLEMENT REMPLIE
CURRENT,trade_tooltip_hire,3239,[LMB] Hire,[LMB] Embauche
CURRENT,trade_tooltip_embark,3239,[LMB] Embark,[LMB] Embarquement
CURRENT,trade_tooltip_disembark,3239,[LMB] Disembark,[LMB] Débarquement
CURRENT,trade_hiring,3239,Hiring *X,Embauche *X
CURRENT,trade_embarking,3239,Embarking *X,Embarquement *X
CURRENT,trade_disembarking,3239,Disembarking *X,Débarquement *X
CURRENT,trade_order_normal,3239,(*X),(*X)
CURRENT,trade_order_buy_on_sell_screen,3239,(BUY *X),(ACHETER *X)
CURRENT,trade_order_hire_on_sell_screen,3239,(HIRE *X),(HIRE *X)
CURRENT,trade_order_embark_on_sell_screen,3239,(EMBARK *X),(EMBARK *X)
CURRENT,trade_order_sell_on_buy_screen,3239,(SELL *X),(VENDRE *X)
CURRENT,trade_order_sack_on_buy_screen,3239,(SACK *X),(SACK *X)
CURRENT,trade_order_disembark_on_buy_screen,3239,(DISEMBARK *X),(DISEMBARK *X)
CURRENT,trade_hire,3239,HIRE,EMBAUCHER
CURRENT,trade_embark,3239,EMBARK,EMBARQUE
CURRENT,trade_disembark,3239,DISEMBARK,DÉBARQUER
CURRENT,techtree_researchpercent,3239,*X% Complete,*X% Complet
CURRENT,techtree_node_title_atmosphericprocessing,3239,Atmospheric Processing,Traitement de l'atmosphère
CURRENT,techtree_node_caption_atmosphericprocessing,3239,Unlocks schematics for hardware required to maintain a breathable atmosphere,Débloque les schémas du matériel nécessaire au maintien d'une atmosphère respirable
CURRENT,techtree_node_title_atmosphericprocessing2,3239,Atmospheric Processing 2,Traitement de l'atmosphère 2
CURRENT,techtree_node_caption_atmosphericprocessing2,3239,Unlocks more schematics for hardware required to maintain a breathable atmosphere,Débloque plus de schémas pour le matériel nécessaire au maintien d'une atmosphère respirable
CURRENT,techtree_node_title_wasteprocessing,3239,Waste Processing,Traitement des déchets
CURRENT,techtree_node_caption_wasteprocessing,3239,Unlocks schematics for hardware to capture and reprocess human waste,Débloque les schémas du matériel permettant de capturer et de retraiter les déchets humains
CURRENT,tooltip_efficiency,3239,Efficiency +*X%,Efficacité +*X%
CURRENT,tooltip_activating,3239,Activating +*X%,Activation +*X%
CURRENT,special_advancedlogistics,3239,Interstellar Logistics,Logistique interstellaire
CURRENT,tactical_dockingassistant,3239,DOCKING ASSIST,ASSISTANCE AU DÉMARRAGE
CURRENT,tactical_fleetformation,3239,FLEET FORMATION,FORMATION DE LA FLOTTE
CURRENT,tactical_fleetcombat,3239,FLEET COMBAT AI,COMBAT DE FLOTTE AI
CURRENT,tactical_on,3239,ON,ON
CURRENT,tactical_off,3239,OFF,OFF
CURRENT,tactical_tooltip_dockingassistant,3239,"When enabled, the Docking Assistant will perform the final maneuovers required to dock your ship with another, once you are close enough.\n\nIt is recommended you disable Fleet Formation when attempting to dock.","Lorsqu'il est activé, l'assistant d'amarrage effectue les dernières manœuvres nécessaires pour amarrer ton vaisseau à un autre, une fois que tu es suffisamment proche.\n\nIl est recommandé de désactiver la formation de la flotte lorsque tu essaies de t'amarrer."
CURRENT,tactical_tooltip_fleetformation,3239,"When enabled, all of the fleet ships within a system will fly together in close formation, following the lead of whichever ship you are directly controlling.","Lorsque cette option est activée, tous les vaisseaux de la flotte d'un système volent ensemble en formation serrée, en suivant l'exemple du vaisseau que tu contrôles directement."
CURRENT,tactical_tooltip_fleetcombat,3239,"When enabled, your other fleet ships will take care of themselves during combat, moving to optimal range and engaging as best they can.","Lorsque cette option est activée, les autres vaisseaux de ta flotte s'occuperont d'eux-mêmes pendant le combat, en se déplaçant à une distance optimale et en s'engageant du mieux qu'ils peuvent."
CURRENT,tactical_tooltip_weapon,3239,[LMB] Select weapon\n[SHIFT-LMB] Select multiple weapons\n[RMB] Clear current target,[LMB] Sélectionne une arme\n[SHIFT-LMB] Sélectionne plusieurs armes\n[RMB] Efface la cible actuelle
CURRENT,tactical_tooltip_auto,3239,AUTO-TARGETTING\n[LMB] Enable auto-targetting\n[RMB] Disable auto-targetting,AUTO-TARGETTING\n[LMB] Activer l'auto-targeting\n[RMB] Désactiver l'auto-targeting
CURRENT,logistics_tooltip_add,3239,[LMB] Add,[LMB] Ajouter
CURRENT,logistics_tooltip_remove_rmb,3239,[RMB] Remove,[RMB] Enlever
CURRENT,logistics_tooltip_cancel,3239,[RMB] Cancel,[RMB] Annuler
CURRENT,logistics_tooltip_shift,3239,[SHIFT] x5,[MAJ] x5
CURRENT,logistics_tooltip_control,3239,[CTRL] x50,[CTRL] x50
CURRENT,advancedlogisticswindow_title,3239,INTERSTELLAR LOGISTICS,LOGISTIQUE INTERSTELLAIRE
CURRENT,logistics_system_select,3239,LOCATION,LOCATION
CURRENT,logistics_create_order,3239,Create Order,Créer une commande
CURRENT,logistics_loop,3239,Loop,Boucle
CURRENT,logistics_order_none,3239,Order Type,Type de commande
CURRENT,logistics_order_mine,3239,Mine,Le mien
CURRENT,logistics_order_collect,3239,Collect Gas,Collecter le gaz
CURRENT,logistics_order_buy,3239,Buy,Acheter
CURRENT,logistics_order_sell,3239,Sell,Vendre
CURRENT,logistics_order_transferto,3239,Transfer To,Transférer à
CURRENT,logistics_order_transferfrom,3239,Transfer From,Transfert de
CURRENT,logistics_condition_none,3239,Amount,Montant
CURRENT,logistics_condition_quantity,3239,Quantity,Quantité
CURRENT,logistics_condition_stacks,3239,Stacks,Piles
CURRENT,logistics_condition_containers,3239,Containers,Conteneurs
CURRENT,logistics_condition_allbut,3239,All But,Tous Mais
CURRENT,logistics_condition_storagefull,3239,Until Storage Full,Jusqu'à ce que la réserve soit pleine
CURRENT,logistics_condition_all,3239,All Available,Tous disponibles
CURRENT,logistics_condition_time,3239,Minutes,Minutes
CURRENT,logistics_transferto_none,3239,DESTINATION SHIP,NAVIRE DE DESTINATION
CURRENT,logistics_transferfrom_none,3239,SOURCE SHIP,SOURCE SHIP
CURRENT,logistics_item_none,3239,Select Item,Sélectionner l'article
CURRENT,logistics_stuck_default,3239,Orders stuck,Commandes bloquées
CURRENT,logistics_stuck_invalidsystem,3239,System S*X does not exist,Le système S*X n'existe pas
CURRENT,logistics_stuck_invalidlayer,3239,Ship L*X does not exist,Le navire L*X n'existe pas
CURRENT,logistics_stuck_equipment,3239,L*X does not have a working R*Y,L*X ne dispose pas d'un R*Y
CURRENT,logistics_stuck_resources,3239,L*X does not have any R*Ys,L*X n'a pas de R*Ys
CURRENT,logistics_stuck_patches,3239,System S*X does not have any R*Y to mine,Le système S*X n'a pas de R*Y à mien
CURRENT,logistics_stuck_gas,3239,System S*X does not have any R*Y to collect,Le système S*X n'a pas de R*Y à collecter
CURRENT,logistics_stuck_tradingpost,3239,System S*X does not have a trading post,Le système S*X n'a pas de comptoir commercial
CURRENT,logistics_stuck_resourcestosell,3239,L*X does not have any R*Y to sell,L*X n'a pas de R*Y à vendre
CURRENT,logistics_stuck_stargate,3239,Stargate is not ready for jump,La porte des étoiles n'est pas prête à sauter
CURRENT,logistics_status_notrunning,3239,No order currently running,Aucune commande en cours
CURRENT,logistics_status_travelling,3239,Travelling to system S*X,Voyager vers le système S*X
CURRENT,logistics_status_mining,3239,Mined *X R*Y,Le mien *X R*Y
CURRENT,logistics_status_miningstacks,3239,(*X/*Y stacks),(*X/*Y piles)
CURRENT,logistics_status_miningstacks1,3239,(*X stacks),(*X stacks)
CURRENT,logistics_status_collect,3239,Collected *X R*Y,Recueil *X R*Y
CURRENT,logistics_status_collectcontainers,3239,(*X/*Y containers),(*X/*Y conteneurs)
CURRENT,logistics_status_collectcontainers1,3239,(*X containers),(*X conteneurs)
CURRENT,logistics_status_buy,3239,Bought *X R*Y for $*Z,Acheté *X R*Y pour $*Z
CURRENT,logistics_status_sell,3239,Sold *X R*Y for $*Z,Vendu *X R*Y pour $*Z
CURRENT,logistics_status_notlooping,3239,Finished execution (not looping),Exécution terminée (pas de boucle)
CURRENT,order_advancedlogistics,3239,Interstellar Logistics,Logistique interstellaire
CURRENT,mission_objective_done,3239,DONE,FAIT
CURRENT,alert_type_lowdeuterium,3239,LOW DEUTERIUM,BAS DEUTÉRIUM
CURRENT,alert_type_interstellarlogistics,3239,INTERSTELLAR LOGISTICS,LOGISTIQUE INTERSTELLAIRE
CURRENT,alert_type_interstellarlogistics_caption,3239,Orders stuck,Commandes bloquées
CURRENT,stargate_startandromedajump,3239,TEST ANDROMEDA JUMP,TEST DU SAUT DANS L'ANDROMÈDE
CURRENT,stargate_power_tooltip,3239,POWER REQUIRED: *X MW,PUISSANCE REQUISE : *X MW
CURRENT,stargate_distance_travelled,3239,*X kly REMAINING,*X kly restant
CURRENT,stargate_journey_completed,3239,*X% COMPLETED,*X% COMPLÉTÉ
CURRENT,stargate_sell,3239,SELL ALL (*X FOR *Y),VENDRE TOUT (*X POUR *Y)
CURRENT,stargate_price_per_unit,3239,*X PER UNIT,*X PAR UNITÉ
CURRENT,stargate_total_price,3239,*X TOTAL,*X TOTAL
CURRENT,stargate_award_complete_title,3239,STARGATE COMPLETED,LA PORTE DES ÉTOILES EST TERMINÉE
CURRENT,stargate_award_complete_subtitle,3239,All phases completed,Toutes les phases sont terminées
CURRENT,stargate_unknowncomponent,3239,Unknown Component,Composant inconnu
CURRENT,stargate_unknowncomponent_description,3239,Unlock this component through research!,Débloque ce composant grâce à la recherche !
CURRENT,tutorial_radiationselectfriendly,3239,"First, select a friendly ship with a laser infuser available.","Tout d'abord, sélectionne un vaisseau ami avec un infuseur laser disponible."
CURRENT,blackhole_objective_tank,3239,Acquire a Storage Tank,Acquérir un réservoir de stockage
CURRENT,blackhole_objective_storagetank,3239,Connect a tank to the Hyperspace Scoop,Connecter un tank au Scoop hyperespace
CURRENT,blackhole_objective_loader,3239,Connect a Loader to the tank,Connecter un Chargeur au réservoir
CURRENT,blackhole_objective_unloadloader,3239,Set the Loader to UNLOAD,Réglez le Chargeur sur DÉCHARGER
CURRENT,dsi_part2_dogmavessel1,3239,D.O.G.M.A Spartan,D.O.G.M.A Spartan
CURRENT,dsi_part2_dogmavessel2,3239,D.O.G.M.A Citadel,Citadelle D.O.G.M.A
CURRENT,dsi_part2_dogmavessel3,3239,D.O.G.M.A Centurion,D.O.G.M.A Centurion
CURRENT,bravenewsector_part4_title,3239,"Brave New Sector, Part 4","Brave New Sector, partie 4"
CURRENT,bravenewsector_part4_summary,3239,Complete the final test.,Effectue le test final.
CURRENT,bravenewsector_part4_intro,3239,"Captain, preparations have concluded for the final Stargate test. We are ready to send a ship to the Andromeda Galaxy. Please call us when you are ready.","Capitaine, les préparatifs sont terminés pour le dernier test de la porte des étoiles. Nous sommes prêts à envoyer un vaisseau dans la galaxie d'Andromède. Appelez-nous quand vous serez prêts."
CURRENT,bravenewsector_part4_call_action,3239,Call the Representative,Appelle le représentant
CURRENT,bravenewsector_part4_rep1,3239,The materials you provided to us have been fitted to the Stargate. It is fully functional and ready to test.,Les matériaux que tu nous as fournis ont été installés sur la porte des étoiles. Elle est entièrement fonctionnelle et prête à être testée.
CURRENT,bravenewsector_part4_rep2,3239,This is a monumental moment in the history of our species. If this test is successful the Andromeda Project will be the first entity to send mankind to another galaxy.,"C'est un moment monumental dans l'histoire de notre espèce. Si ce test est concluant, le projet Andromède sera la première Entité à envoyer l'humanité dans une autre galaxie."
CURRENT,bravenewsector_part4_rep3,3239,"Captain, you will need to begin the test and provide power for the entire journey so our test ship can reach the Andromeda Galaxy. This will require a significant amount of energy, more than what's needed to travel between sectors.","Capitaine, vous devrez commencer le test et fournir de l'énergie pour tout le voyage afin que notre vaisseau test puisse atteindre la galaxie d'Andromède. Cela nécessitera une quantité importante d'énergie, plus que ce qui est nécessaire pour voyager entre les secteurs."
CURRENT,bravenewsector_part4_rep4,3239,Please begin the test when you are ready.,Commence le test lorsque tu es prêt(e).
CURRENT,bravenewsector_part4_objective_test,3239,Send the test ship to the Andromeda Galaxy,Envoie le vaisseau test vers la galaxie d'Andromède
CURRENT,bravenewsector_part4_action_starttest,3239,Start Test,Démarrer le test
CURRENT,bravenewsector_part4_reachandromeda_award,3239,ANDROMEDA REACHED,ANDROMÈDE ATTEINT
CURRENT,bravenewsector_part4_reachandromeda_caption,3239,Signal received from test ship,Signal reçu du navire test
CURRENT,bravenewsector_part4_andromeda_bonus,3239,ANDROMEDA BONUS,BONUS ANDROMÉDA
CURRENT,bravenewsector_part4_andromeda_caption,3239,Payment for sending the test ship,Paiement pour l'envoi du bateau test
