state,key,svn,english,translation
CURRENT,keybinding_ManoeuvreCounterClockwise,2793,Thrust C-Clockwise,Tryckkraft C-ursols
CURRENT,keybinding_toggletactical,2793,Toggle Tactical,Toggle Taktisk
CURRENT,keybinding_togglemap,2793,Toggle Map,Växla karta
CURRENT,keybinding_increasethrust,2793,Engines +,Motorer
CURRENT,keybinding_decreasethrust,2793,Engines -,Motorer
CURRENT,keybinding_hudscaleup,2793,Increase HUD Scale,Öka HUD-skalan
CURRENT,keybinding_hudscaledown,2793,Decrease HUD Scale,Minska HUD-skalan
CURRENT,keybinding_recentrehome,2793,Recentre Ship,Recentre Ship
CURRENT,keybinding_togglepause,2793,Pause,Paus
CURRENT,keybinding_gamespeed1,2793,Normal Speed,Normal hastighet
CURRENT,keybinding_gamespeed2,2793,2x Speed,2x Hastighet
CURRENT,keybinding_gamespeed3,2793,3x Speed,3x Hastighet
CURRENT,keybinding_gamespeed4,2793,4x Speed,4x Hastighet
CURRENT,keybinding_gamespeed5,2793,5x Speed,5x Hastighet
CURRENT,keybinding_gamespeed6,2793,6x Speed,6x hastighet
CURRENT,keybinding_gamespeed7,2793,7x Speed,7x hastighet
CURRENT,keybinding_gamespeed8,2793,8x Speed,8x hastighet
CURRENT,keybinding_gamespeed9,2793,9x Speed,9x hastighet
CURRENT,keybinding_gamespeed0,2793,Half Speed,Halv hastighet
CURRENT,keybinding_rotateobject,2793,Rotate Object,Rotera objekt
CURRENT,keybinding_takescreenshot,2793,Screenshot (+ {MetaCtrl}),Skärmdump (+ {MetaCtrl})
CURRENT,keybinding_alttool,2793,Eye-dropper,Ögondroppare
CURRENT,origin_shipofficial,2793,OFFICIAL SHIPS,OFFICIELLA SJÖFARTYG
CURRENT,origin_shipcommunity,2793,COMMUNITY SHIPS,GEMENSKAPSFARTYG
CURRENT,origin_shipuser,2793,PLAYER-MADE SHIPS,SPELARTILLVERKADE FARTYG
CURRENT,origin_shipsteam,2793,SUBSCRIBED SHIPS ON STEAM WORKSHOP,ABONNERADE FARTYG PÅ ÅNGVERKSTAD
CURRENT,origin_shipsteamuser,2793,SHIPS UPLOADED TO STEAM WORKSHOP,FARTYG UPPLADDADE TILL STEAM WORKSHOP
CURRENT,shipeditor_mode_eyedropper,2793,Eyedropper,Ögondropp
CURRENT,shipeditor_tooltip_eyedropper,2793,"Lets you select a paint from the exterior of your ship (can also be used by pressing the ""Shift"" key)","Låter dig välja en färg från utsidan av ditt fartyg (kan också användas genom att trycka på ""Shift""-tangenten)"
CURRENT,shipeditor_paint,2793,PAINT,MÅLARFÄRG
CURRENT,shipeditor_paint_paint,2793,Foreground Paint,Förgrundsfärg
CURRENT,shipeditor_paint_erase,2793,Background Paint,Bakgrundsfärg
CURRENT,shipeditor_paint_name,2793,Paint Name,Färg Namn
CURRENT,shipeditor_paint_standard,2793,Standard Paint,Standardfärg
CURRENT,shipeditor_paint_custom,2793,Custom Paint,Anpassad färg
CURRENT,shipeditor_paint_primary,2793,Base Primary,Bas Primär
CURRENT,shipeditor_paint_secondary,2793,Base Secondary,Bas Sekundär
CURRENT,shipeditor_paint_detailprimary,2793,Detail Primary,Detalj Primär
CURRENT,shipeditor_paint_detailsecondary,2793,Detail Secondary,Detalj Sekundär
CURRENT,shipeditor_paint_detailtertiary,2793,Detail Tertiary,Detalj Tertiär
CURRENT,shipeditor_palettelibrary_title_import,2793,IMPORT PALETTES,IMPORTERA PALETTER
CURRENT,shipeditor_palettelibrary_title_export,2793,EXPORT PALETTES,EXPORTERA PALETTER
CURRENT,shipeditor_palettelibrary_createname,2793,CREATE NEW PALETTE,SKAPA EN NY PALETT
CURRENT,shipeditor_palettelibrary_import,2793,IMPORT,IMPORT
CURRENT,shipeditor_palettelibrary_delete,2793,DELETE,RADERA
CURRENT,shipeditor_palettelibrary_confirm,2793,CONFIRM,BEKRÄFTA
CURRENT,shipeditor_palettelibrary_cancel,2793,CANCEL,AVBRYT
CURRENT,shipeditor_palettelibrary_export,2793,EXPORT,EXPORT
CURRENT,shipeditor_palettelibrary_upload,2793,UPLOAD,UPPLADDNING
CURRENT,trade_autotradedisabled,2793,DISABLED IN ORDER MENU,INAKTIVERAD I ORDERMENYN
CURRENT,order_autotradeactive,2793,Auto Trade,Autohandel
CURRENT,object_table,2793,Table,Tabell
CURRENT,object_smalltable,2793,Small Table,Litet bord
CURRENT,object_chair,2793,Chair,Ordförande
CURRENT,object_sofa,2793,Sofa,Soffa
CURRENT,object_potplant,2793,Pot Plant,Krukväxt
CURRENT,tutorial_battlestations_title,2793,BATTLE STATIONS,STRIDSSTATIONER
CURRENT,tutorial_battlestationsstart,2793,We are now going to learn how to deploy our weapons for combat.\n\nThe game has been paused for now.,Vi ska nu lära oss hur vi använder våra vapen i strid.\n\nSpelet har pausats för tillfället.
CURRENT,tutorial_battlestationsactivate,2793,BATTLE STATIONS must be activated before your weapons can be used.\n\nThis will tell your crew to prepare for battle!,BATTLE STATIONS måste aktiveras innan dina vapen kan användas.\n\nDetta kommer att säga till din besättning att förbereda sig för strid!
CURRENT,tutorial_battlestationshighlightcrew,2793,Your crew will run to the weapons to deploy them.\n\nGatling guns don't require any crew to deploy them.,Din besättning kommer att springa till vapnen för att placera ut dem.\n\nGatling guns kräver ingen besättning för att placera ut dem.
CURRENT,tutorial_battlestationshighlightguns,2793,The gun barrels will begin to extend when they arrive.\n\nWhen the barrels are fully extended they will be ready to fire!,Pistolpiporna kommer att börja förlängas när de anländer.\n\nNär piporna är helt förlängda är de redo att avfyras!
CURRENT,tutorial_battlestationssuccess,2793,"Well done, your weapons are now successfully deployed for battle!","Bra gjort, dina vapen är nu framgångsrikt utplacerade för strid!"
CURRENT,tutorial_stargatejump_title,2793,STARGATE JUMPING,STARGATE HOPPAR
CURRENT,tutorial_stargatejumpstart,2793,We are now going to learn how to jump using the newly powered-up Stargate.,Vi ska nu lära oss att hoppa med hjälp av den nyligen uppstartade Stargate.
CURRENT,tutorial_stargatejumpnopower,2793,"The Stargate currently has lost power and needs to be started again.\n\nUse energy transmitters to power the Stargate.\n\nWhen the Stargate is ready, we will try again!",Stjärnporten har för närvarande förlorat ström och måste startas igen.\n\nAnvänd energisändare för att driva Stjärnporten.\n\nNär Stjärnporten är klar försöker vi igen!
CURRENT,tutorial_stargatejumpintro,2793,The Stargate enables travel between different sectors.\n\nThe jump costs a single FTL charge and the Stargate will use more power while a jump is in progress.,Stargate gör det möjligt att resa mellan olika sektorer.\n\nHoppet kostar en FTL-laddning och Stargate använder mer energi när ett hopp pågår.
CURRENT,tutorial_stargatejumpselectsystem,2793,Let's have a look at your ship in the Stargate system.\n\nStargate jumps can only be performed from the Stargate system.,Låt oss ta en titt på ditt skepp i Stargate-systemet.\n\nStargate-hopp kan endast utföras från Stargate-systemet.
CURRENT,tutorial_stargatejumpopenftl,2793,"First, let's open the FTL window.",Låt oss först öppna FTL-fönstret.
CURRENT,tutorial_stargatejumpabortjump,2793,We will need to abort the jump that's currently planned.,Vi kommer att behöva avbryta det planerade hoppet.
CURRENT,tutorial_stargatejumphighlightalign,2793,"When no jump is planned on the sector map, you can align your fleet for a Stargate jump.",När inget hopp är planerat på sektorkartan kan du anpassa din flotta för ett Stargate-hopp.
CURRENT,tutorial_stargatejumphighlightaligning,2793,Great! The selected ships will now align for the jump.,Jättebra! De utvalda fartygen kommer nu att riktas in för hoppet.
CURRENT,tutorial_stargatejumphighlightjump,2793,Your fleet is ready to jump to the new sector!\n\nYou can come back to this sector by performing another Stargate jump.,Din flotta är redo att hoppa till den nya sektorn!\n\nDu kan komma tillbaka till den här sektorn genom att göra ett nytt Stargate-hopp.
CURRENT,tutorial_stargatejumpsuccess,2793,Well done. You can now jump between sectors!,Bra jobbat! Du kan nu hoppa mellan sektorer!
CURRENT,dsi_part2_objective_sellreminder,2793,Sell your manufactured parts to submit them to the Stargate project,Sälj dina tillverkade delar för att skicka in dem till Stargate-projektet
CURRENT,trade_autotradecancelled,2793,LAST ORDER CANCELLED,SISTA ORDERN ANNULLERAD
CURRENT,origin_official,2793,OFFICIAL,OFFICIELL
CURRENT,origin_community,2793,COMMUNITY,SAMHÄLLET
CURRENT,origin_user,2793,PLAYER-MADE,PLAYER-MADE
CURRENT,origin_steam,2793,SUBSCRIBED ON STEAM WORKSHOP,PRENUMERERADE PÅ ÅNGVERKSTAD
CURRENT,origin_steamuser,2793,UPLOADED TO STEAM WORKSHOP,UPPLADDAD TILL STEAM WORKSHOP
CURRENT,special_stargatepart3,2793,"Andromeda Project Phases 4, 5","Andromedaprojektet Fas 4, 5"
CURRENT,tutorial_powerreactoractive,2793,The REACTOR is activated! We are now generating power for our ship.,REAKTORN är aktiverad! Vi genererar nu kraft till vårt skepp.
CURRENT,dsi_part2_objective_installengines,2793,OPTIONAL: Install engines in the A.J.E Foundry,VALFRIHET: Installera motorer i A.J.E:s gjuteri
CURRENT,settings_exitsaves_tooltip,2675,"When enabled, the current game will be saved when abandoned or when the game is quit in a file called exitsave.\n\nCAUTION: This file will be overwritten on every exit.",När denna funktion är aktiverad sparas det aktuella spelet när det överges eller när spelet avslutas i en fil som heter exitsave.\n\n OBSERVERA: Denna fil skrivs över vid varje avslutning.
CURRENT,settings_dynamiclighting,2675,Use Dynamic Lighting,Använd dynamisk belysning
CURRENT,newmainmenu_exitsaves,2675,Exit-saves,Exit-räddning
CURRENT,hud_ftlshipnotviablewarning,2675,Ship needs either hull or scaffolding to be brought into hyperspace,Fartyget behöver antingen skrov eller byggnadsställning för att föras in i hyperrymden
CURRENT,trade_cancelautotrade,2675,CANCEL AUTO-TRADE,AVBRYTA AUTOTRADE
CURRENT,hud_collector_tooltip_totalgathered,2675,TOTAL GATHERED,TOTALT GATHERED
CURRENT,save_cloudsavefailed_header,2639,WARNING: Cloud Save Failed,VARNING: Cloud Save misslyckades
CURRENT,save_cloudsavefailed_body,2639,"The game failed to save to the cloud, the game has been saved locally instead.\n\nPlease check that you have enough storage in the Steam Cloud and try again.","Spelet kunde inte sparas i molnet, spelet har sparats lokalt istället.\n\nKontrollera att du har tillräckligt med lagringsutrymme i Steam Cloud och försök igen."
CURRENT,mission_type_sectorjumpgate,2639,Jumpgate (Sector),Jumpgate (sektor)
CURRENT,stargate_newsystems_harken_2,2639,"Unfortunately it seems pirates have gotten to them first, and have set up their own shipyards around the Neubidium deposits in the system.","Tyvärr verkar det som om piraterna har fått tag på dem först, och har satt upp sina egna skeppsvarv runt Neubidium-fyndigheterna i systemet."
CURRENT,dialog_new,2624,New,Ny
CURRENT,dialog_load,2624,Load,Last
CURRENT,dialog_save,2624,Save,Spara
CURRENT,dialog_saveas,2624,Save As,Spara som
CURRENT,dialog_delete,2624,Delete,Radera
CURRENT,dialog_width,2624,Width,Bredd
CURRENT,dialog_height,2624,Height,Höjd
CURRENT,dialog_name,2624,Name,Namn
CURRENT,dialog_type,2624,Type,Typ
CURRENT,dialog_x,2624,X,X
CURRENT,dialog_y,2624,Y,Y
CURRENT,dialog_z,2624,Z,Z
CURRENT,dialog_w,2624,W,W
CURRENT,dialog_h,2624,H,H
CURRENT,dialog_exit,2624,Exit,Avsluta
CURRENT,dialog_cancel,2624,Cancel,Avbryt
CURRENT,dialog_ok,2624,Ok,Ok
CURRENT,dialog_open,2624,Open,Öppna
CURRENT,dialog_close,2624,Close,Nära
CURRENT,dialog_closed,2624,Closed,Stängt
CURRENT,dialog_add,2624,Add,Lägg till
CURRENT,dialog_up,2624,Up,Upp
CURRENT,dialog_down,2624,Down,Ner
CURRENT,dialog_yes,2624,Yes,Ja
CURRENT,dialog_no,2624,No,Nej
CURRENT,dialog_loading,2624,Loading...,Laddar...
CURRENT,dialog_low,2624,Low,Låg
CURRENT,dialog_medium,2624,Medium,Medium
CURRENT,dialog_high,2624,High,Hög
CURRENT,dialog_none,2624,None,Ingen
CURRENT,ellipsis,2624,...,...
CURRENT,language_system,2624,System,System
CURRENT,analyticsconsentdialog_title,2624,Collection of Telemetry Data,Insamling av telemetridata
CURRENT,analyticsconsentdialog_accept,2624,Accept,Acceptera
CURRENT,analyticsconsentdialog_reject,2624,Reject,Avvisa
CURRENT,analyticsconsentdialog_moreinfo,2624,More Info...,Mer information...
CURRENT,analyticsconsentdialog_text,2624,We need to collect usage data to help us to better understand how people are playing and to help us to improve the game. \n\nWe do not collect any personally identifiable information. If you are OK with this please hit the Accept button.,"Vi behöver samla in användningsdata för att bättre förstå hur människor spelar och för att hjälpa oss att förbättra spelet. \n\nVi samlar inte in någon personligt identifierbar information. Om du är OK med detta, tryck på knappen Acceptera."
CURRENT,filedialog_title,2624,Choose a File,Välj en fil
CURRENT,dialogeditor_title,2624,Dialog Editor,Dialogredigerare
CURRENT,dialogeditor_back,2624,Back,Tillbaka
CURRENT,dialogeditor_front,2624,Front,Front
CURRENT,dialogeditor_reloadlanguage,2624,Reload Language,Ladda om språk
CURRENT,dialogeditor_test,2624,Test,Test
CURRENT,dialogeditor_window,2624,Window,Fönster
CURRENT,dialogeditor_grid,2624,Grid,Rutnät
CURRENT,dialogeditor_caption,2624,Caption,Bildtext
CURRENT,dialogeditor_component,2624,Component,Komponent
CURRENT,dialogeditor_select,2624,Select,Välj
CURRENT,dialogeditor_create,2624,Create,Skapa
CURRENT,dialogeditor_background,2624,BG img,BG img
CURRENT,dialogeditor_panel,2624,Panel,Panel
CURRENT,dialogcomponent_custom,2624,Custom,Anpassad
CURRENT,dialogcomponent_button,2624,Button,Knapp
CURRENT,dialogcomponent_container,2624,Container,Behållare
CURRENT,dialogcomponent_caption,2624,Caption,Bildtext
CURRENT,dialogcomponent_titlecaption,2624,TitleCaption,TitelBildtext
CURRENT,dialogcomponent_checkbox,2624,Checkbox,Kryssruta
CURRENT,dialogcomponent_inputfield,2624,InputField,Inmatningsfält
CURRENT,dialogcomponent_inputslider,2624,InputSlider,InputSlider
CURRENT,dialogcomponent_dropdownmenu,2624,DropDownMenu,DropDownMenu
CURRENT,dialogcomponent_selectionlist,2624,SelectionList,UrvalsLista
CURRENT,dialogcomponent_selectionlistitem,2624,SelectionListItem,UrvalsListItem
CURRENT,dialogcomponent_scrollbar,2624,Scrollbar,Rullningslist
CURRENT,dialogcomponent_progressbar,2624,ProgressBar,ProgressBar
CURRENT,dialogcomponent_canvas,2624,Canvas,Canvas
CURRENT,dialogcomponent_iconbox,2624,IconBox,IkonBox
CURRENT,dialogposition_absolute,2624,Absolute,Absolut
CURRENT,dialogposition_relative,2624,Relative,Relativ
CURRENT,dialogposition_scaled,2624,Scaled,Skalad
CURRENT,profiler_title,2624,Profiler,Profilerare
CURRENT,profiler_name,2624,Name,Namn
CURRENT,profiler_timings,2624,Timings,Tidpunkter
CURRENT,profiler_totaltime,2624,Total,Totalt
CURRENT,profiler_glfinishcaption,2624,glFinish,glFinish
CURRENT,profiler_reset,2624,Reset,Återställning
CURRENT,soundchannelviewer_title,2624,Sound Channels,Ljudkanaler
CURRENT,soundeditor_title,2624,Sound Editor,Ljudläggare
CURRENT,soundinstanceeditor_title,2624,Sound Instance Editor,Ljudinstansredigerare
CURRENT,soundeditor_positiontitle,2624,Position Type,Befattningstyp
CURRENT,soundeditor_instancetitle,2624,Instance Type,Typ av instans
CURRENT,soundeditor_looptitle,2624,Loop Type,Typ av slinga
CURRENT,soundeditor_sourcetypetitle,2624,Sound Type,Ljudtyp
CURRENT,soundeditor_soundnametitle,2624,Sound Name,Ljudets namn
CURRENT,soundeditor_volumetitle,2624,Volume,Volym
CURRENT,soundeditor_frequencytitle,2624,Frequency,Frekvens
CURRENT,soundeditor_mindistancetitle,2624,Min Distance,Min Avstånd
CURRENT,soundeditor_attacktitle,2624,Attack,Attack
CURRENT,soundeditor_sustaintitle,2624,Sustain,Hålla
CURRENT,soundeditor_releasetitle,2624,Release,Release
CURRENT,soundeditor_loopdelaytitle,2624,Loop Delay,Loop-fördröjning
CURRENT,soundeditor_dsptitle,2624,DSP,DSP
CURRENT,soundeditor_nexteventtitle,2624,Next Event,Nästa evenemang
CURRENT,soundeditor_play,2624,Play,Spela
CURRENT,soundeditor_stop,2624,Stop,Stopp
CURRENT,soundparametereditor_title,2624,Sound Parameter,Ljudparameter
CURRENT,soundparametereditor_typetitle,2624,Type,Typ
CURRENT,soundparametereditor_linktitle,2624,Linked To,Länkad till
CURRENT,soundparametereditor_updatetitle,2624,Update Type,Uppdateringstyp
CURRENT,soundparametereditor_smoothing,2624,Smoothing,Utjämning
CURRENT,soundparametereditor_chaintitle,2624,Chain,Kedja
CURRENT,soundeditor_newdsp,2624,Add DSP,Lägg till DSP
CURRENT,sounddspeditor_title,2624,DSP Editor,DSP-editor
CURRENT,samplebankeditor_title,2624,Sample Bank Editor,Exempel på Bank Editor
CURRENT,samplebankeditor_addsample,2624,Add Sound,Lägg till ljud
CURRENT,samplebank,2624,(Sample Bank),(Exempelbank)
CURRENT,tagline,2624,THE LAST STARSHIP,DET SISTA RYMDSKEPPET
CURRENT,mainmenu_title,2624,Main Menu,Huvudmeny
CURRENT,mainmenu_newgameA,2624,New Game - Praxis,Nytt spel - Praxis
CURRENT,mainmenu_newgameB,2624,New Game - Sleek,Nytt spel - Sleek
CURRENT,mainmenu_newgameC,2624,New Game - Inner Shapes,Nytt spel - Inner Shapes
CURRENT,mainmenu_newgameD,2624,New Game - Shipyard,Nytt spel - Skeppsvarv
CURRENT,mainmenu_newgameE,2624,New Game - Large Logistics,Nytt spel - Stor logistik
CURRENT,mainmenu_savegame,2624,Save Game,Spara spel
CURRENT,mainmenu_loadgame,2624,Load Game,Ladda spel
CURRENT,mainmenu_abandongame,2624,Abandon Game,Överge spelet
CURRENT,mainmenu_steamworkshop,2624,Steam Workshop,Steam Workshop
CURRENT,mainmenu_tweet,2624,Tweet My Starship!,Tweeta mitt rymdskepp!
CURRENT,mainmenu_legal,2624,Privacy / Legal,Integritet / Juridik
CURRENT,mainmenu_gamemode_survival,2624,Survival,Överlevnad
CURRENT,mainmenu_gamemode_survival_tooltip,2624,"Stay one step ahead of a devastating anomaly, for as long as you can","Ligg steget före en förödande avvikelse, så länge du kan"
CURRENT,mainmenu_gamemode_survival_locked,2624,Complete any story episode in 'Boldly Go' to unlock,"Avsluta valfritt berättelseavsnitt i ""Boldly Go"" för att låsa upp"
CURRENT,mainmenu_gamemode_freeroam,2624,Free Roam,Fri vandring
CURRENT,mainmenu_gamemode_freeroam_tooltip,2624,"You are free to persue any career at your own pace. No anomaly, no stargate.","Du är fri att fortsätta vilken karriär som helst i din egen takt. Ingen anomali, ingen stargate."
CURRENT,mainmenu_gamemode_freeroam_locked,2624,Build a flight-ready ship in Creative Mode to unlock,Bygg ett flygfärdigt skepp i Creative Mode för att låsa upp
CURRENT,mainmenu_gamemode_creative,2624,Creative,Kreativ
CURRENT,mainmenu_gamemode_creative_tooltip,2624,You have unlimited resources to build any ship you want,Du har obegränsade resurser för att bygga vilket fartyg du vill
CURRENT,mainmenu_gamemode_industry_old,2624,STARGATE,STARGATE
CURRENT,mainmenu_gamemode_industry_tooltip_old,2624,Your aim is to research and build a stargate to Andromeda,Ditt mål är att undersöka och bygga en stjärnport till Andromeda
CURRENT,mainmenu_stargate_caption_old,2624,Take part in the construction of a galactic megaproject - a STARGATE with enough range to reach our nearest neighbouring galaxy ANDROMEDA,Delta i byggandet av ett galaktiskt megaprojekt - en STARGATE med tillräcklig räckvidd för att nå vår närmaste granngalax ANDROMEDA
CURRENT,mainmenu_gamemode_industry,2624,BOLDLY GO,VÅGA GÅ
CURRENT,mainmenu_gamemode_industry_tooltip,2624,Embark on a new journey through our story-driven sci-fi episodes,Ge dig ut på en ny resa genom våra berättelsedrivna sci-fi-avsnitt
CURRENT,mainmenu_stargate_caption,2624,"Forge your own path through story driven episodes all around the sector, and take part in the construction of a galactic mega project",Skapa din egen väg genom berättelsedrivna episoder runt om i sektorn och delta i byggandet av ett galaktiskt megaprojekt
CURRENT,mainmenu_survival_caption,2624,"Stay one step ahead of a devastating anomaly that consumes everything in its path, and save as many as you can before it's too late","Ligg steget före en förödande anomali som slukar allt i sin väg, och rädda så många du kan innan det är för sent"
CURRENT,mainmenu_gamemode_unlocked,2624,UNLOCKED,OLÅST
CURRENT,mainmenu_gamemode_unlocked_freeroam,2624,Game Mode: Free Roam,Spelläge: Fri vandring
CURRENT,mainmenu_gamemode_unlocked_survival,2624,Game Mode: Survival,Spelläge: Överlevnad
CURRENT,mainmenu_createship,2624,DEVELOPER Create Ship,UTVECKLARE Skapa fartyg
CURRENT,mainmenu_loadship,2624,DEVELOPER Load Ship,UTVECKLARE Lasta fartyg
CURRENT,mainmenu_loadgamedev,2624,DEVELOPER Load Test Game,UTVECKLARE Ladda testspel
CURRENT,mainmenu_exportship,2624,Export Ship,Exportfartyg
CURRENT,mainmenu_importship,2624,Import Ship,Importera fartyg
CURRENT,mainmenu_importfriendly,2624,Import Friendly Ship,Importvänligt fartyg
CURRENT,mainmenu_importhostile,2624,Import Hostile Ship,Import Fientligt skepp
CURRENT,mainmenu_tools,2624,Developer Tools,Verktyg för utvecklare
CURRENT,mainmenu_quit,2624,Quit,Sluta
CURRENT,settings_analytics,2624,Analytics,Analys
CURRENT,settings_analytics_tooltip,2624,We need to collect usage data to help us to better understand how people are playing and to help us to improve the game. \n\nWe do not collect any personally identifiable information.\n\nTo find out more visit Legal Information (bottom of the screen),Vi behöver samla in användningsdata för att bättre förstå hur människor spelar och för att hjälpa oss att förbättra spelet. \n\nVi samlar inte in någon personligt identifierbar information.\n\nFör mer information besök Juridisk information (längst ner på skärmen)
CURRENT,settings_hud,2624,Show HUD,Visa HUD
CURRENT,settings_music,2624,Music,Musik
CURRENT,settings_hudscale,2624,UI Scale,UI-skala
CURRENT,settings_mastervolume,2624,Master Volume,Master-volym
CURRENT,settings_effectsvolume,2624,Effects Volume,Effekter Volym
CURRENT,settings_musicvolume,2624,Music Volume,Musikvolym
CURRENT,settings_fullscreen,2624,Fullscreen,Fullskärm
CURRENT,settings_resolution,2624,Resolution,Upplösning
CURRENT,settings_language,2624,Language,Språk
CURRENT,settings_credit_tooltip,2624,With thanks to:,Med tack till..:
CURRENT,settings_arraytextures,2624,Use Array Textures,Använd Array-texturer
CURRENT,legal_button,2624,Legal Information,Juridisk information
CURRENT,wishlist_button,2624,Add to Wishlist,Lägg till i önskelistan
CURRENT,steamstore_button,2624,Visit Steam Store,Besök Steam Store
CURRENT,buynow_button,2624,BUY NOW,KÖP NU
CURRENT,feedback_button,2624,Give Feedback,Ge feedback
CURRENT,toolsmenu_title,2624,Tools Menu,Meny Verktyg
CURRENT,toolsmenu_dialogeditor,2624,Dialog Editor,Dialogredigerare
CURRENT,toolsmenu_spriteeditor,2624,Sprite Editor,Sprite-editor
CURRENT,toolsmenu_close,2624,Close,Nära
CURRENT,language_helpustranslate,2624,Help Us Translate!,Hjälp oss att översätta!
CURRENT,steamworkshopmenu_title,2624,Steam Workshop Menu,Steam Workshop-meny
CURRENT,steamworkshopmenu_savegamesectionlabel,2624, ========================== Save Games ==========================, ========================== Spara spel ==========================
CURRENT,steamworkshopmenu_uploadsavegametitlelabel,2624,Title,Titel
CURRENT,steamworkshopmenu_uploadsavegamedesclabel,2624,Description,Beskrivning
CURRENT,steamworkshopmenu_uploadsavegame,2624,Upload,Ladda upp
CURRENT,steamworkshopmenu_updateselectedsavegame,2624,Update Selected,Uppdatering vald
CURRENT,steamworkshopmenu_savegamelegalagreementtext,2624,"By submitting this item, you agree to the",Genom att skicka in denna artikel samtycker du till
CURRENT,steamworkshopmenu_savegamelegalagreementbutton,2624,workshop terms of service,villkor för användning av verkstaden
CURRENT,steamworkshopmenu_uploadsavegameprogress,2624, =, =
CURRENT,steamworkshopmenu_publishedsavegamelistlabel,2624,Published Save Games,Publicerad Save Games
CURRENT,steamworkshopmenu_refreshpublishedsavegamelist,2624,Refresh List,Uppdatera lista
CURRENT,steamworkshopmenu_subscribedsavegamelistlabel,2624,Subscribed Save Games,Prenumeration Spara spel
CURRENT,steamworkshopmenu_refreshsubscribedsavegamelist,2624,Refresh List,Uppdatera lista
CURRENT,steamworkshopmenu_loadselectedsavegame,2624,Load,Last
CURRENT,steamworkshopmenu_shipsectionlabel,2624, =============================== Ships ===============================, =============================== Ships ===============================
CURRENT,steamworkshopmenu_uploadshiptitlelabel,2624,Title,Titel
CURRENT,steamworkshopmenu_uploadshipdesclabel,2624,Description,Beskrivning
CURRENT,steamworkshopmenu_uploadship,2624,Upload,Ladda upp
CURRENT,steamworkshopmenu_updateselectedship,2624,Update Selected,Uppdatering vald
CURRENT,steamworkshopmenu_shiplegalagreementtext,2624,"By submitting this item, you agree to the",Genom att skicka in denna artikel samtycker du till
CURRENT,steamworkshopmenu_shiplegalagreementbutton,2624,workshop terms of service,villkor för användning av verkstaden
CURRENT,steamworkshopmenu_uploadshipprogress,2624, =, =
CURRENT,steamworkshopmenu_publishedshiplistlabel,2624,Published Ships,Utgivna skepp
CURRENT,steamworkshopmenu_refreshpublishedshiplist,2624,Refresh List,Uppdatera lista
CURRENT,steamworkshopmenu_subscribedshiplistlabel,2624,Subscribed Ships,Abonnerade fartyg
CURRENT,steamworkshopmenu_refreshsubscribedshiplist,2624,Refresh List,Uppdatera lista
CURRENT,steamworkshopmenu_loadselectedship,2624,Load,Last
CURRENT,steamworkshopmenu_close,2624,Close,Nära
CURRENT,newmainmenu_newgame,2624,NEW GAME,NYTT SPEL
