state,key,svn,english,translation
CURRENT,dsi_x_canceldeal2,3329,"You will lose access to all the ships I've provided, are you sure you want to do this?",Du vil miste tilgangen til alle skipene jeg har gitt deg. Er du sikker på at du vil gjøre dette?
CURRENT,tutorial_stargatewindowhighlightcomponent,3257,Each component you need to manufacture is on the right.\nPlacing your mouse over a component's icon shows how to produce it.,"Hver komponent du trenger for å produsere, vises til høyre.\nNår du holder musen over ikonet for en komponent, ser du hvordan du produserer den."
CURRENT,logistics_tooltip_skiporder,3248,Skip currently executing order,Hopp over gjeldende ordre
CURRENT,logistics_tooltip_loop,3248,Loop execution,Utførelse av løkker
CURRENT,thefinalstand_artemis1,3248,Hello again Captain!,"Hallo igjen, kaptein!"
CURRENT,thefinalstand_artemis2,3248,"After some careful analysis of the Stargate's blueprints, I have found the backdoor that the late Alexander James Elistar has left you.",Etter nøye analyse av stjerneportens tegninger har jeg funnet bakdøren som avdøde Alexander James Elistar har etterlatt deg.
CURRENT,thefinalstand_artemis3,3248,You will use this backdoor to upload a small virus that I have written to their command centre within the HQ. It will disable the station's offensive capabilities and place itself under your command.,Du skal bruke denne bakdøren til å laste opp et lite virus som jeg har skrevet til kommandosenteret i hovedkvarteret. Det vil deaktivere stasjonens offensive evner og plassere seg selv under din kommando.
CURRENT,thefinalstand_boss_artemis1,3248,"Captain, I can route a signal to their powergrid and overload their generators, tell me when to trigger it!","Kaptein, jeg kan sende et signal til strømnettet og overbelaste generatorene deres. Si når jeg skal utløse det!"
CURRENT,thefinalstand_end_objective_leave,3248,Leave the HQ,Forlat hovedkvarteret
CURRENT,thefinalstand_harken2,3248,"The Andromeda Project has moved their HQ and all key personell into an unknown location in the new sector, where we believe they are controlling the Stargate.","Andromeda-prosjektet har flyttet hovedkvarteret og alt nøkkelpersonell til et ukjent sted i den nye sektoren, hvor vi tror de kontrollerer stjerneporten."
CURRENT,thefinalstand_harken3,3248,"My plan is to use our fleets to take control of the HQ by force. Any and all damage to the HQ should be avoided, many innocent lives are on-board and the loss of life from destroying it would be far too great.\nI have devised a plan with an old friend of yours that should minimise casualties...","Min plan er å bruke flåtene våre til å ta kontroll over hovedkvarteret med makt. All skade på hovedkvarteret bør unngås, det er mange uskyldige liv om bord, og tapet av menneskeliv ved å ødelegge det vil være altfor stort.\nJeg har utarbeidet en plan sammen med en gammel venn av deg som bør minimere tapene..."
CURRENT,thefinalstand_harken4,3248,"While you neutralise the HQ, my fleet will fight off the Andromeda Project navy. Once the battle is over, I will take control of the HQ and arrest everyone involved. Their conglomerate will be dismantled.","Mens du nøytraliserer hovedkvarteret, vil flåten min kjempe mot Andromeda-prosjektets marine. Når slaget er over, tar jeg kontroll over hovedkvarteret og arresterer alle involverte. Konglomeratet deres vil bli demontert."
CURRENT,thefinalstand_harken6,3248,Meet me to discuss the plan further. Goodbye for now.,Møt meg for å diskutere planen videre. Farvel for nå.
CURRENT,thefinalstand_boss_harken2,3248,This is the Andromeda Navy's flagship! You should have access to its command centre from the HQ!,Dette er Andromeda-flåtens flaggskip! Du bør ha tilgang til kommandosenteret fra hovedkvarteret!
CURRENT,bravenewsector_part4_rep9,3244,Hello Captain. The newly completed Stargate has put the Andromeda Project in a powerful position to control the flow of resources and people between this galaxy and the Andromeda galaxy.,"Hallo, kaptein. Den nylig ferdigstilte stjerneporten har gitt Andromeda-prosjektet en mektig posisjon til å kontrollere ressurs- og menneskestrømmen mellom denne galaksen og Andromedagalaksen."
CURRENT,thefinalstand_battleprep_1,3244,"Hello Captain, it's good to see you. These are all of the ships I control in this sector, the rest are on the other side of the Stargate, unable to reach us.","Hei, kaptein. Godt å se deg. Dette er alle skipene jeg kontrollerer i denne sektoren. Resten er på den andre siden av stjerneporten."
CURRENT,thefinalstand_battle_rep1,3244,Commander Harken! I see that my first fleet has failed to deal with you. I suppose if I want something done properly I should do it myself.,"Kommandør Harken! Jeg ser at min første flåte ikke har klart å ta seg av deg. Hvis jeg vil ha noe gjort skikkelig, bør jeg vel gjøre det selv."
CURRENT,newmainmenu_continue,3239,CONTINUE GAME,FORTSETT SPILLET
CURRENT,hud_ftlshipblockedfromftl,3239,Ship cannot enter hyperspace with your fleet,Skipet kan ikke gå inn i hyperrommet med flåten din
CURRENT,hud_window_interstellarlogistics,3239,INTERSTELLAR LOGISTICS,INTERSTELLAR LOGISTIKK
CURRENT,andromeda_travel,3239,ANDROMEDA JOURNEY,ANDROMEDAREISE
CURRENT,trade_autohireat,3239,HIRE BELOW,LEIE UNDER
CURRENT,trade_autosackat,3239,SACK ABOVE,SEKK OVER
CURRENT,trade_autoembarkat,3239,EMBARK BELOW,MERK NEDENFOR
CURRENT,trade_tooltip_hire,3239,[LMB] Hire,[LMB] Leie
CURRENT,trade_tooltip_embark,3239,[LMB] Embark,[LMB] Legg om bord
CURRENT,trade_tooltip_disembark,3239,[LMB] Disembark,[LMB] Gå i land
CURRENT,trade_hiring,3239,Hiring *X,Ansettelse *X
CURRENT,trade_embarking,3239,Embarking *X,Ombordstigning *X
CURRENT,trade_disembarking,3239,Disembarking *X,Avstigning *X
CURRENT,trade_order_hire_on_sell_screen,3239,(HIRE *X),(HIRE *X)
CURRENT,trade_order_embark_on_sell_screen,3239,(EMBARK *X),(EMBARK *X)
CURRENT,trade_order_disembark_on_buy_screen,3239,(DISEMBARK *X),(DISEMBARK *X)
CURRENT,trade_hire,3239,HIRE,LEIE
CURRENT,trade_embark,3239,EMBARK,EMBARK
CURRENT,trade_disembark,3239,DISEMBARK,DISEMBARK
CURRENT,techtree_node_title_atmosphericprocessing,3239,Atmospheric Processing,Atmosfærisk prosessering
CURRENT,techtree_node_caption_atmosphericprocessing,3239,Unlocks schematics for hardware required to maintain a breathable atmosphere,Låser opp skjemaer for maskinvare som kreves for å opprettholde en pustende atmosfære
CURRENT,techtree_node_title_atmosphericprocessing2,3239,Atmospheric Processing 2,Atmosfærisk prosessering 2
CURRENT,techtree_node_caption_atmosphericprocessing2,3239,Unlocks more schematics for hardware required to maintain a breathable atmosphere,Låser opp flere skjemaer for maskinvare som kreves for å opprettholde en pustende atmosfære
CURRENT,techtree_node_title_wasteprocessing,3239,Waste Processing,Behandling av avfall
CURRENT,techtree_node_caption_wasteprocessing,3239,Unlocks schematics for hardware to capture and reprocess human waste,Låser opp skjemaer for maskinvare som kan fange opp og behandle menneskelig avfall
CURRENT,special_advancedlogistics,3239,Interstellar Logistics,Interstellar logistikk
CURRENT,tactical_dockingassistant,3239,DOCKING ASSIST,DOCKING ASSIST
CURRENT,tactical_fleetformation,3239,FLEET FORMATION,FLÅTEFORMASJON
CURRENT,tactical_fleetcombat,3239,FLEET COMBAT AI,FLÅTEKAMP AI
CURRENT,tactical_on,3239,ON,PÅ
CURRENT,tactical_off,3239,OFF,AV
CURRENT,tactical_tooltip_dockingassistant,3239,"When enabled, the Docking Assistant will perform the final maneuovers required to dock your ship with another, once you are close enough.\n\nIt is recommended you disable Fleet Formation when attempting to dock.","Når den er aktivert, vil dokkingsassistenten utføre de siste manøvreringene som kreves for å dokke skipet ditt med et annet når du er nær nok.\n\nDet anbefales at du deaktiverer flåteformasjon når du forsøker å dokke."
CURRENT,tactical_tooltip_fleetformation,3239,"When enabled, all of the fleet ships within a system will fly together in close formation, following the lead of whichever ship you are directly controlling.","Når denne funksjonen er aktivert, vil alle flåteskipene i et system fly sammen i tett formasjon og følge etter det skipet du kontrollerer direkte."
CURRENT,tactical_tooltip_fleetcombat,3239,"When enabled, your other fleet ships will take care of themselves during combat, moving to optimal range and engaging as best they can.","Når denne funksjonen er aktivert, vil de andre flåteskipene dine ta vare på seg selv under kamp, bevege seg til optimal rekkevidde og angripe så godt de kan."
CURRENT,tactical_tooltip_weapon,3239,[LMB] Select weapon\n[SHIFT-LMB] Select multiple weapons\n[RMB] Clear current target,[LMB] Velg våpen\n[SHIFT-LMB] Velg flere våpen\n[RMB] Fjern gjeldende mål
CURRENT,tactical_tooltip_auto,3239,AUTO-TARGETTING\n[LMB] Enable auto-targetting\n[RMB] Disable auto-targetting,AUTO-TARGETTING\n[LMB] Aktiver automatisk målretting\n[RMB] Deaktiver automatisk målretting
CURRENT,logistics_tooltip_add,3239,[LMB] Add,[LMB] Legg til
CURRENT,logistics_tooltip_remove_rmb,3239,[RMB] Remove,[RMB] Fjern
CURRENT,logistics_tooltip_cancel,3239,[RMB] Cancel,[RMB] Avbryt
CURRENT,logistics_tooltip_shift,3239,[SHIFT] x5,[SHIFT] x5
CURRENT,logistics_tooltip_control,3239,[CTRL] x50,[CTRL] x50
CURRENT,advancedlogisticswindow_title,3239,INTERSTELLAR LOGISTICS,INTERSTELLAR LOGISTIKK
CURRENT,logistics_system_select,3239,LOCATION,BELIGGENHET
CURRENT,logistics_create_order,3239,Create Order,Opprett ordre
CURRENT,logistics_loop,3239,Loop,Sløyfe
CURRENT,logistics_order_none,3239,Order Type,Bestillingstype
CURRENT,logistics_order_mine,3239,Mine,Mine
CURRENT,logistics_order_collect,3239,Collect Gas,Samle opp gass
CURRENT,logistics_order_buy,3239,Buy,Kjøp
CURRENT,logistics_order_sell,3239,Sell,Selge
CURRENT,logistics_order_transferto,3239,Transfer To,Overfør til
CURRENT,logistics_order_transferfrom,3239,Transfer From,Overføring fra
CURRENT,logistics_condition_none,3239,Amount,Beløp
CURRENT,logistics_condition_quantity,3239,Quantity,Antall
CURRENT,logistics_condition_stacks,3239,Stacks,Stabler
CURRENT,logistics_condition_containers,3239,Containers,Beholdere
CURRENT,logistics_condition_allbut,3239,All But,Alle unntatt
CURRENT,logistics_condition_all,3239,All Available,Alle tilgjengelige
CURRENT,logistics_condition_time,3239,Minutes,Referat
CURRENT,logistics_transferto_none,3239,DESTINATION SHIP,DESTINASJONSSKIP
CURRENT,logistics_transferfrom_none,3239,SOURCE SHIP,KILDE SHIP
CURRENT,logistics_stuck_default,3239,Orders stuck,Bestillinger sitter fast
CURRENT,logistics_stuck_invalidsystem,3239,System S*X does not exist,Systemet S*X finnes ikke
CURRENT,logistics_stuck_invalidlayer,3239,Ship L*X does not exist,Skipet L*X eksisterer ikke
CURRENT,logistics_stuck_equipment,3239,L*X does not have a working R*Y,L*X ikke har en fungerende R*Y
CURRENT,logistics_stuck_resources,3239,L*X does not have any R*Ys,L*X ikke har noen R*Ys
CURRENT,logistics_stuck_patches,3239,System S*X does not have any R*Y to mine,System S*X har ikke noe R*Y til Mine
CURRENT,logistics_stuck_gas,3239,System S*X does not have any R*Y to collect,System S*X har ikke noe R*Y for å samle inn
CURRENT,logistics_stuck_tradingpost,3239,System S*X does not have a trading post,System S*X har ikke en handelspost
CURRENT,logistics_stuck_resourcestosell,3239,L*X does not have any R*Y to sell,L*X ikke har noen R*Y å selge
CURRENT,logistics_stuck_stargate,3239,Stargate is not ready for jump,Stargate er ikke klar for hopp
CURRENT,logistics_status_notrunning,3239,No order currently running,Ingen ordre i gang for øyeblikket
CURRENT,logistics_status_travelling,3239,Travelling to system S*X,Reiser til systemet S*X
CURRENT,logistics_status_mining,3239,Mined *X R*Y,Mine *X R*Y
CURRENT,logistics_status_miningstacks,3239,(*X/*Y stacks),(*X/*Y stabler)
CURRENT,logistics_status_miningstacks1,3239,(*X stacks),(*X stabler)
CURRENT,logistics_status_collect,3239,Collected *X R*Y,Samlet *X R*Y
CURRENT,logistics_status_collectcontainers,3239,(*X/*Y containers),(*X/*Y containere)
CURRENT,logistics_status_collectcontainers1,3239,(*X containers),(*X containere)
CURRENT,logistics_status_buy,3239,Bought *X R*Y for $*Z,Kjøpte *X R*Y for $*Z
CURRENT,logistics_status_sell,3239,Sold *X R*Y for $*Z,Solgt *X R*Y for $*Z
CURRENT,logistics_status_notlooping,3239,Finished execution (not looping),Ferdig kjørt (ikke looping)
CURRENT,order_advancedlogistics,3239,Interstellar Logistics,Interstellar logistikk
CURRENT,mission_objective_done,3239,DONE,FERDIG
CURRENT,alert_type_interstellarlogistics,3239,INTERSTELLAR LOGISTICS,INTERSTELLAR LOGISTIKK
CURRENT,alert_type_interstellarlogistics_caption,3239,Orders stuck,Bestillinger sitter fast
CURRENT,stargate_startandromedajump,3239,TEST ANDROMEDA JUMP,TEST ANDROMEDAHOPP
CURRENT,stargate_power_tooltip,3239,POWER REQUIRED: *X MW,EFFEKT SOM KREVES: *X MW
CURRENT,stargate_distance_travelled,3239,*X kly REMAINING,*X kly REMAINING
CURRENT,stargate_journey_completed,3239,*X% COMPLETED,*X% FULLFØRT
CURRENT,stargate_sell,3239,SELL ALL (*X FOR *Y),SELG ALT (*X FOR *Y)
CURRENT,stargate_price_per_unit,3239,*X PER UNIT,*X PER ENHET
CURRENT,stargate_total_price,3239,*X TOTAL,*X TOTALT
CURRENT,stargate_award_complete_title,3239,STARGATE COMPLETED,STARGATE FULLFØRT
CURRENT,stargate_award_complete_subtitle,3239,All phases completed,Alle faser fullført
CURRENT,tutorial_radiationselectfriendly,3239,"First, select a friendly ship with a laser infuser available.",Velg først et vennligsinnet skip med en laser infuser tilgjengelig.
CURRENT,blackhole_objective_tank,3239,Acquire a Storage Tank,Skaff deg en lagringstank
CURRENT,blackhole_objective_storagetank,3239,Connect a tank to the Hyperspace Scoop,Koble en tank til Hyperspace Scoop
CURRENT,blackhole_objective_loader,3239,Connect a Loader to the tank,Koble en Laster til tanken
CURRENT,blackhole_objective_unloadloader,3239,Set the Loader to UNLOAD,Sett Laster til UNLOAD
CURRENT,dsi_part2_dogmavessel1,3239,D.O.G.M.A Spartan,D.O.G.M.A Spartan
CURRENT,dsi_part2_dogmavessel2,3239,D.O.G.M.A Citadel,D.O.G.M.A Citadel
